Deck,Player,Date,Tournament,Placement,Player_Total,Score,Decklist_url,Tournament_url,Decklists
Starmie ex Mew ex,op007917,2025-01-18,Taiwan Meta #1 NT$2000,145.0,165.0,0 - 1 - 0,/tournament/677904cfed2c78098c6ad715/player/op007917/decklist,/tournament/677904cfed2c78098c6ad715/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""2"",""7"":""1"",""8"":""1"",""9"":""2"",""10"":""2""},""Card"":{""0"":""Staryu"",""1"":""Starmie ex"",""2"":""Finneon"",""3"":""Lumineon"",""4"":""Mew ex"",""5"":""Professor's Research"",""6"":""Misty"",""7"":""Sabrina"",""8"":""Budding Expeditioner"",""9"":""X Speed"",""10"":""Pok\u00e9 Ball""},""Version"":{""0"":""(A1-74)"",""1"":""(A1-76)"",""2"":""(A1a-20)"",""3"":""(A1a-21)"",""4"":""(A1a-32)"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA""}}"
Starmie ex Mew ex,9453A2,2025-01-04,Ursiiday's Pocket Weekly #10 • 400 USD Prize,1897.0,1995.0,0 - 1 - 0,/tournament/67708cb5ed2c78098c69d24f/player/9453a2/decklist,/tournament/67708cb5ed2c78098c69d24f/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""2"",""7"":""1"",""8"":""1"",""9"":""2"",""10"":""2""},""Card"":{""0"":""Finneon"",""1"":""Lumineon"",""2"":""Staryu"",""3"":""Starmie ex"",""4"":""Mew ex"",""5"":""Misty"",""6"":""Professor's Research"",""7"":""Budding Expeditioner"",""8"":""Sabrina"",""9"":""Pok\u00e9 Ball"",""10"":""X Speed""},""Version"":{""0"":""(A1a-20)"",""1"":""(A1a-21)"",""2"":""(A1-74)"",""3"":""(A1-76)"",""4"":""(A1a-32)"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA""}}"
Starmie ex Mew ex,Fukuda,2025-01-28,Mogamoga Cup #1,96.0,100.0,0 - 2 - 1,/tournament/679717cf5229b408d3cee399/player/fukuda/decklist,/tournament/679717cf5229b408d3cee399/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""1"",""5"":""2"",""6"":""2"",""7"":""1"",""8"":""1"",""9"":""1"",""10"":""2"",""11"":""2""},""Card"":{""0"":""Staryu"",""1"":""Starmie ex"",""2"":""Mew ex"",""3"":""Farfetch'd"",""4"":""Tauros"",""5"":""Giovanni"",""6"":""Professor's Research"",""7"":""Budding Expeditioner"",""8"":""Sabrina"",""9"":""Misty"",""10"":""X Speed"",""11"":""Pok\u00e9 Ball""},""Version"":{""0"":""(A1-74)"",""1"":""(A1-76)"",""2"":""(A1a-32)"",""3"":""(A1-198)"",""4"":""(A1a-60)"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Starmie ex Mew ex,AndyWand,2024-12-20,Pocket Legends League #12 (Season 1) - $50 USD,661.0,688.0,0 - 1 - 0,/tournament/675746e495f729096d71e63d/player/andywand/decklist,/tournament/675746e495f729096d71e63d/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""1"",""7"":""1"",""8"":""2"",""9"":""2"",""10"":""2""},""Card"":{""0"":""Staryu"",""1"":""Starmie ex"",""2"":""Mew ex"",""3"":""Misty"",""4"":""Sabrina"",""5"":""Professor's Research"",""6"":""Budding Expeditioner"",""7"":""Giovanni"",""8"":""Potion"",""9"":""X Speed"",""10"":""Pok\u00e9 Ball""},""Version"":{""0"":""(A1-74)"",""1"":""(A1-76)"",""2"":""(A1a-32)"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA""}}"
Aerodactyl ex Hitmonlee,Iono_Ce,2025-01-13,$100+ Mythical Island Qualifying Tournament #3,20.0,278.0,6 - 2 - 0,/tournament/677bcce9ed2c78098c6b4c7f/player/iono_ce/decklist,/tournament/677bcce9ed2c78098c6b4c7f/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""1"",""6"":""2"",""7"":""2"",""8"":""2"",""9"":""2"",""10"":""1""},""Card"":{""0"":""Hitmonlee"",""1"":""Marshadow"",""2"":""Aerodactyl ex"",""3"":""Professor's Research"",""4"":""Sabrina"",""5"":""Giovanni"",""6"":""Old Amber"",""7"":""Potion"",""8"":""X Speed"",""9"":""Pok\u00e9 Ball"",""10"":""Red Card""},""Version"":{""0"":""(A1-154)"",""1"":""(A1a-47)"",""2"":""(A1a-46)"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA""}}"
Aerodactyl ex Hitmonlee,katykatt,2025-01-12,♣️ Pocket Aces Turbo Weekly #4 ♣️ 10 USD PRIZE,33.0,329.0,3 - 1 - 0,/tournament/677b6131ed2c78098c6b4734/player/katykatt/decklist,/tournament/677b6131ed2c78098c6b4734/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""1"",""5"":""2"",""6"":""2"",""7"":""1"",""8"":""1"",""9"":""2"",""10"":""2"",""11"":""1""},""Card"":{""0"":""Marshadow"",""1"":""Hitmonlee"",""2"":""Aerodactyl ex"",""3"":""Tauros"",""4"":""Farfetch'd"",""5"":""Sabrina"",""6"":""Professor's Research"",""7"":""Giovanni"",""8"":""Leaf"",""9"":""Pok\u00e9 Ball"",""10"":""Old Amber"",""11"":""X Speed""},""Version"":{""0"":""(A1a-47)"",""1"":""(A1-154)"",""2"":""(A1a-46)"",""3"":""(A1a-60)"",""4"":""(A1-198)"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Aerodactyl ex Hitmonlee,Gian999,2025-01-01,90$ Prize PGR New Year Live! Join Discord For Code,121.0,665.0,4 - 2 - 0,/tournament/6771e5e1ed2c78098c6a0847/player/gian999/decklist,/tournament/6771e5e1ed2c78098c6a0847/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""2"",""7"":""1"",""8"":""2"",""9"":""2"",""10"":""1""},""Card"":{""0"":""Aerodactyl ex"",""1"":""Marshadow"",""2"":""Hitmonlee"",""3"":""Kangaskhan"",""4"":""Leaf"",""5"":""Professor's Research"",""6"":""Sabrina"",""7"":""Giovanni"",""8"":""Old Amber"",""9"":""Pok\u00e9 Ball"",""10"":""Red Card""},""Version"":{""0"":""(A1a-46)"",""1"":""(A1a-47)"",""2"":""(A1-154)"",""3"":""(A1-203)"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA""}}"
Aerodactyl ex Hitmonlee,Luckytiger,2025-01-19,BEC Exeggutive Series! 2/8 1000$ USD,98.0,533.0,5 - 4 - 0,/tournament/67794ff7ed2c78098c6ae43e/player/luckytiger/decklist,/tournament/67794ff7ed2c78098c6ae43e/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""1"",""5"":""2"",""6"":""2"",""7"":""2"",""8"":""2"",""9"":""2"",""10"":""2""},""Card"":{""0"":""Marshadow"",""1"":""Hitmonlee"",""2"":""Aerodactyl ex"",""3"":""Farfetch'd"",""4"":""Hitmonchan"",""5"":""Sabrina"",""6"":""Giovanni"",""7"":""Professor's Research"",""8"":""X Speed"",""9"":""Pok\u00e9 Ball"",""10"":""Old Amber""},""Version"":{""0"":""(A1a-47)"",""1"":""(A1-154)"",""2"":""(A1a-46)"",""3"":""(A1-198)"",""4"":""(A1-155)"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA""}}"
Aerodactyl ex Hitmonlee,Isaacampos,2025-01-13,PokéMike - Pocket Tournament #5,24.0,128.0,3 - 2 - 0,/tournament/678297667960ec710efef77e/player/isaacampos/decklist,/tournament/678297667960ec710efef77e/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""1"",""5"":""2"",""6"":""2"",""7"":""2"",""8"":""2"",""9"":""2"",""10"":""2""},""Card"":{""0"":""Hitmonlee"",""1"":""Aerodactyl ex"",""2"":""Marshadow"",""3"":""Farfetch'd"",""4"":""Hitmonchan"",""5"":""Professor's Research"",""6"":""Giovanni"",""7"":""Sabrina"",""8"":""X Speed"",""9"":""Pok\u00e9 Ball"",""10"":""Old Amber""},""Version"":{""0"":""(A1-154)"",""1"":""(A1a-46)"",""2"":""(A1a-47)"",""3"":""(A1-198)"",""4"":""(A1-155)"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA""}}"
Aerodactyl ex Hitmonlee,ellipsed,2025-01-23,🌿 Team Rocket Pocket Cup #27,35.0,167.0,4 - 3 - 0,/tournament/6790c7475229b408d3ce2982/player/ellipsed/decklist,/tournament/6790c7475229b408d3ce2982/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""2"",""7"":""2"",""8"":""2"",""9"":""2""},""Card"":{""0"":""Marshadow"",""1"":""Aerodactyl ex"",""2"":""Hitmonlee"",""3"":""Professor's Research"",""4"":""Giovanni"",""5"":""Sabrina"",""6"":""Old Amber"",""7"":""Pok\u00e9 Ball"",""8"":""Potion"",""9"":""X Speed""},""Version"":{""0"":""(A1a-47)"",""1"":""(A1a-46)"",""2"":""(A1-154)"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA""}}"
Aerodactyl ex Hitmonlee,Luckytiger,2025-01-18,Ursiiday's Pocket Weekly #12 • 400 USD Prize,388.0,1610.0,4 - 5 - 0,/tournament/678305977960ec710eff1898/player/luckytiger/decklist,/tournament/678305977960ec710eff1898/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""1"",""5"":""2"",""6"":""2"",""7"":""2"",""8"":""2"",""9"":""2"",""10"":""2""},""Card"":{""0"":""Marshadow"",""1"":""Hitmonlee"",""2"":""Aerodactyl ex"",""3"":""Farfetch'd"",""4"":""Hitmonchan"",""5"":""Sabrina"",""6"":""Giovanni"",""7"":""Professor's Research"",""8"":""X Speed"",""9"":""Pok\u00e9 Ball"",""10"":""Old Amber""},""Version"":{""0"":""(A1a-47)"",""1"":""(A1-154)"",""2"":""(A1a-46)"",""3"":""(A1-198)"",""4"":""(A1-155)"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA""}}"
Aerodactyl ex Hitmonlee,WikiJippo,2025-01-10,🐢Pocket Turtle Weekly 7 🐢,76.0,305.0,4 - 2 - 0,/tournament/677375afed2c78098c6a365d/player/wikijippo/decklist,/tournament/677375afed2c78098c6a365d/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""1"",""5"":""1"",""6"":""2"",""7"":""2"",""8"":""2"",""9"":""2"",""10"":""1"",""11"":""1""},""Card"":{""0"":""Aerodactyl ex"",""1"":""Marshadow"",""2"":""Hitmonlee"",""3"":""Tauros"",""4"":""Farfetch'd"",""5"":""Hitmonchan"",""6"":""Professor's Research"",""7"":""Giovanni"",""8"":""Leaf"",""9"":""Old Amber"",""10"":""Red Card"",""11"":""Pok\u00e9 Ball""},""Version"":{""0"":""(A1a-46)"",""1"":""(A1a-47)"",""2"":""(A1-154)"",""3"":""(A1a-60)"",""4"":""(A1-198)"",""5"":""(A1-155)"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Aerodactyl ex Hitmonlee,ZhungNick,2025-01-18,Taiwan Meta #1 NT$2000,46.0,165.0,4 - 3 - 0,/tournament/677904cfed2c78098c6ad715/player/zhungnick/decklist,/tournament/677904cfed2c78098c6ad715/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""1"",""5"":""2"",""6"":""2"",""7"":""2"",""8"":""2"",""9"":""2"",""10"":""2""},""Card"":{""0"":""Aerodactyl ex"",""1"":""Marshadow"",""2"":""Hitmonlee"",""3"":""Aerodactyl"",""4"":""Farfetch'd"",""5"":""Sabrina"",""6"":""Giovanni"",""7"":""Professor's Research"",""8"":""Old Amber"",""9"":""X Speed"",""10"":""Pok\u00e9 Ball""},""Version"":{""0"":""(A1a-46)"",""1"":""(A1a-47)"",""2"":""(A1-154)"",""3"":""(A1-210)"",""4"":""(A1-198)"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA""}}"
Aerodactyl ex Hitmonlee,Yeetstroke,2024-12-29,the Dark League. Pikaverse got cancelled ;(,114.0,391.0,4 - 3 - 0,/tournament/67716c48ed2c78098c69effc/player/yeetstroke/decklist,/tournament/67716c48ed2c78098c69effc/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""2"",""7"":""2"",""8"":""2"",""9"":""2""},""Card"":{""0"":""Hitmonlee"",""1"":""Marshadow"",""2"":""Aerodactyl ex"",""3"":""Professor's Research"",""4"":""Giovanni"",""5"":""Blue"",""6"":""Sabrina"",""7"":""Old Amber"",""8"":""Pok\u00e9 Ball"",""9"":""X Speed""},""Version"":{""0"":""(A1-154)"",""1"":""(A1a-47)"",""2"":""(A1a-46)"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA""}}"
Aerodactyl ex Hitmonlee,rRedl,2025-01-13,BattleRoyale#3 (💰SEALED BOX) - PokèmonPocket 🇮🇹,65.0,220.0,1 - 6 - 0,/tournament/67772159ed2c78098c6a8fb7/player/rredl/decklist,/tournament/67772159ed2c78098c6a8fb7/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""1"",""3"":""1"",""4"":""2"",""5"":""2"",""6"":""2"",""7"":""2"",""8"":""2"",""9"":""2"",""10"":""1"",""11"":""1""},""Card"":{""0"":""Marshadow"",""1"":""Hitmonlee"",""2"":""Aerodactyl ex"",""3"":""Farfetch'd"",""4"":""Giovanni"",""5"":""Sabrina"",""6"":""Professor's Research"",""7"":""Potion"",""8"":""X Speed"",""9"":""Pok\u00e9 Ball"",""10"":""Old Amber"",""11"":""Red Card""},""Version"":{""0"":""(A1a-47)"",""1"":""(A1-154)"",""2"":""(A1a-46)"",""3"":""(A1-198)"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Aerodactyl ex Hitmonlee,Matias R,2025-01-16,👑 P.P i.T 👑 Speed Tour #6,47.0,150.0,4 - 4 - 0,/tournament/678030297960ec710efe96c8/player/matiasrivera/decklist,/tournament/678030297960ec710efe96c8/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""2"",""5"":""2"",""6"":""1"",""7"":""2"",""8"":""2"",""9"":""2"",""10"":""2""},""Card"":{""0"":""Aerodactyl ex"",""1"":""Marshadow"",""2"":""Hitmonlee"",""3"":""Farfetch'd"",""4"":""Professor's Research"",""5"":""Sabrina"",""6"":""Giovanni"",""7"":""Old Amber"",""8"":""Potion"",""9"":""X Speed"",""10"":""Pok\u00e9 Ball""},""Version"":{""0"":""(A1a-46)"",""1"":""(A1a-47)"",""2"":""(A1-154)"",""3"":""(A1-198)"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA""}}"
Aerodactyl ex Hitmonlee,Iono_Ce,2025-01-18,Ursiiday's Pocket Weekly #12 • 400 USD Prize,731.0,1610.0,2 - 3 - 0,/tournament/678305977960ec710eff1898/player/iono_ce/decklist,/tournament/678305977960ec710eff1898/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""1"",""6"":""2"",""7"":""2"",""8"":""2"",""9"":""2"",""10"":""1""},""Card"":{""0"":""Hitmonlee"",""1"":""Marshadow"",""2"":""Aerodactyl ex"",""3"":""Professor's Research"",""4"":""Sabrina"",""5"":""Giovanni"",""6"":""Old Amber"",""7"":""Potion"",""8"":""X Speed"",""9"":""Pok\u00e9 Ball"",""10"":""Pok\u00e9mon Flute""},""Version"":{""0"":""(A1-154)"",""1"":""(A1a-47)"",""2"":""(A1a-46)"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA""}}"
Aerodactyl ex Hitmonlee,EduardoSS,2025-01-05,♣️ Pocket Aces Turbo Weekly #3 ♣️ 10 USD PRIZE,257.0,512.0,0 - 1 - 0,/tournament/67722f2aed2c78098c6a0e96/player/eduardoss/decklist,/tournament/67722f2aed2c78098c6a0e96/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""2"",""5"":""2"",""6"":""2"",""7"":""2"",""8"":""2"",""9"":""2"",""10"":""1""},""Card"":{""0"":""Marshadow"",""1"":""Aerodactyl ex"",""2"":""Hitmonlee"",""3"":""Farfetch'd"",""4"":""Sabrina"",""5"":""Giovanni"",""6"":""Professor's Research"",""7"":""Old Amber"",""8"":""X Speed"",""9"":""Pok\u00e9 Ball"",""10"":""Potion""},""Version"":{""0"":""(A1a-47)"",""1"":""(A1a-46)"",""2"":""(A1-154)"",""3"":""(A1-198)"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA""}}"
Aerodactyl ex Hitmonlee,swolelax,2025-01-18,Ursiiday's Pocket Weekly #12 • 400 USD Prize,884.0,1610.0,2 - 3 - 0,/tournament/678305977960ec710eff1898/player/swolelax/decklist,/tournament/678305977960ec710eff1898/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""1"",""3"":""1"",""4"":""1"",""5"":""2"",""6"":""2"",""7"":""1"",""8"":""1"",""9"":""1"",""10"":""2"",""11"":""2"",""12"":""2""},""Card"":{""0"":""Hitmonlee"",""1"":""Aerodactyl ex"",""2"":""Onix"",""3"":""Marshadow"",""4"":""Farfetch'd"",""5"":""Professor's Research"",""6"":""Brock"",""7"":""Giovanni"",""8"":""Leaf"",""9"":""Sabrina"",""10"":""Pok\u00e9 Ball"",""11"":""Potion"",""12"":""Old Amber""},""Version"":{""0"":""(A1-154)"",""1"":""(A1a-46)"",""2"":""(A1-150)"",""3"":""(A1a-47)"",""4"":""(A1-198)"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA""}}"
Aerodactyl ex Hitmonlee,紫獅 REOXY,2025-01-23,🐸FrogEX Weekly Cup #4 • 50 USD Prize🐸,245.0,431.0,2 - 2 - 0,/tournament/678929e6010576265d10e429/player/reoxy/decklist,/tournament/678929e6010576265d10e429/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""2"",""7"":""2"",""8"":""2"",""9"":""2""},""Card"":{""0"":""Marshadow"",""1"":""Aerodactyl ex"",""2"":""Hitmonlee"",""3"":""Professor's Research"",""4"":""Sabrina"",""5"":""Giovanni"",""6"":""Pok\u00e9 Ball"",""7"":""X Speed"",""8"":""Potion"",""9"":""Old Amber""},""Version"":{""0"":""(A1a-47)"",""1"":""(A1a-46)"",""2"":""(A1-154)"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA""}}"
Aerodactyl ex Hitmonlee,Surf,2024-12-28,Pocket Kuyo杯 #2 Kuyo Cup Pocket #2,103.0,181.0,3 - 5 - 0,/tournament/676a4e4586f3dba534025345/player/surf/decklist,/tournament/676a4e4586f3dba534025345/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""2"",""5"":""2"",""6"":""1"",""7"":""1"",""8"":""2"",""9"":""2"",""10"":""2"",""11"":""1""},""Card"":{""0"":""Aerodactyl ex"",""1"":""Marshadow"",""2"":""Hitmonlee"",""3"":""Farfetch'd"",""4"":""Giovanni"",""5"":""Professor's Research"",""6"":""Leaf"",""7"":""Sabrina"",""8"":""Old Amber"",""9"":""X Speed"",""10"":""Pok\u00e9 Ball"",""11"":""Pok\u00e9mon Flute""},""Version"":{""0"":""(A1a-46)"",""1"":""(A1a-47)"",""2"":""(A1-154)"",""3"":""(A1-198)"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Aerodactyl ex Hitmonlee,Dheky,2025-01-18,Ursiiday's Pocket Weekly #12 • 400 USD Prize,1312.0,1610.0,0 - 1 - 0,/tournament/678305977960ec710eff1898/player/dheky/decklist,/tournament/678305977960ec710eff1898/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""2"",""5"":""2"",""6"":""1"",""7"":""2"",""8"":""2"",""9"":""2"",""10"":""2""},""Card"":{""0"":""Aerodactyl ex"",""1"":""Marshadow"",""2"":""Hitmonlee"",""3"":""Druddigon"",""4"":""Sabrina"",""5"":""Professor's Research"",""6"":""Leaf"",""7"":""Old Amber"",""8"":""X Speed"",""9"":""Potion"",""10"":""Pok\u00e9 Ball""},""Version"":{""0"":""(A1a-46)"",""1"":""(A1a-47)"",""2"":""(A1-154)"",""3"":""(A1a-56)"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA""}}"
Aerodactyl ex Hitmonlee,santay,2024-12-27,🐢Pocket Turtle Weekly 5 🐢,235.0,287.0,0 - 1 - 0,/tournament/6760360495f729096d72c2c8/player/santay/decklist,/tournament/6760360495f729096d72c2c8/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""2"",""5"":""2"",""6"":""1"",""7"":""1"",""8"":""2"",""9"":""2"",""10"":""2"",""11"":""1""},""Card"":{""0"":""Aerodactyl ex"",""1"":""Hitmonlee"",""2"":""Marshadow"",""3"":""Hitmonchan"",""4"":""Professor's Research"",""5"":""Sabrina"",""6"":""Giovanni"",""7"":""Blue"",""8"":""Old Amber"",""9"":""Pok\u00e9 Ball"",""10"":""X Speed"",""11"":""Potion""},""Version"":{""0"":""(A1a-46)"",""1"":""(A1-154)"",""2"":""(A1a-47)"",""3"":""(A1-155)"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Aerodactyl ex Hitmonlee,Gian999,2025-01-01,🔥Pocket Masters Showdown🔥 #3,162.0,182.0,0 - 2 - 0,/tournament/67707f1aed2c78098c69cee5/player/gian999/decklist,/tournament/67707f1aed2c78098c69cee5/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""2"",""7"":""1"",""8"":""2"",""9"":""2"",""10"":""1""},""Card"":{""0"":""Aerodactyl ex"",""1"":""Marshadow"",""2"":""Hitmonlee"",""3"":""Kangaskhan"",""4"":""Leaf"",""5"":""Professor's Research"",""6"":""Sabrina"",""7"":""Giovanni"",""8"":""Old Amber"",""9"":""Pok\u00e9 Ball"",""10"":""Red Card""},""Version"":{""0"":""(A1a-46)"",""1"":""(A1a-47)"",""2"":""(A1-154)"",""3"":""(A1-203)"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA""}}"
Scolipede Weezing,boris_gamer001,2024-12-21,Ursiiday's Pocket Weekly #8 • 400 USD Prize,160.0,1529.0,6 - 4 - 0,/tournament/675dfa1c95f729096d72928a/player/boris_gamer001/decklist,/tournament/675dfa1c95f729096d72928a/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""1"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""2"",""9"":""2"",""10"":""1"",""11"":""1"",""12"":""2"",""13"":""1""},""Card"":{""0"":""Venipede"",""1"":""Whirlipede"",""2"":""Scolipede"",""3"":""Koffing"",""4"":""Koffing"",""5"":""Weezing"",""6"":""Weezing"",""7"":""Mew ex"",""8"":""Koga"",""9"":""Professor's Research"",""10"":""Sabrina"",""11"":""Leaf"",""12"":""Pok\u00e9 Ball"",""13"":""X Speed""},""Version"":{""0"":""(A1a-53)"",""1"":""(A1a-54)"",""2"":""(A1a-55)"",""3"":""(A1a-49)"",""4"":""(A1-176)"",""5"":""(A1a-50)"",""6"":""(A1-177)"",""7"":""(A1a-32)"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA"",""13"":""NA""}}"
Scolipede Weezing,Dealcomtw,2024-12-21,$120 Pocket Champions Showdown,110.0,570.0,4 - 5 - 0,/tournament/673b2e71c4180e08eacfb221/player/dealcomtw/decklist,/tournament/673b2e71c4180e08eacfb221/details,"{""Amount"":{""0"":""2"",""1"":""1"",""2"":""1"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""2"",""7"":""2"",""8"":""2"",""9"":""1"",""10"":""2"",""11"":""1""},""Card"":{""0"":""Koffing"",""1"":""Weezing"",""2"":""Weezing"",""3"":""Venipede"",""4"":""Whirlipede"",""5"":""Scolipede"",""6"":""Salandit"",""7"":""Professor's Research"",""8"":""Koga"",""9"":""Leaf"",""10"":""Pok\u00e9 Ball"",""11"":""X Speed""},""Version"":{""0"":""(A1a-49)"",""1"":""(A1a-50)"",""2"":""(A1-177)"",""3"":""(A1a-53)"",""4"":""(A1a-54)"",""5"":""(A1a-55)"",""6"":""(A1a-15)"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Scolipede Weezing,Souris0000,2025-01-13,BattleRoyale#3 (💰SEALED BOX) - PokèmonPocket 🇮🇹,50.0,220.0,4 - 3 - 0,/tournament/67772159ed2c78098c6a8fb7/player/souris0000/decklist,/tournament/67772159ed2c78098c6a8fb7/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""1"",""6"":""2"",""7"":""2"",""8"":""2"",""9"":""1"",""10"":""2""},""Card"":{""0"":""Koffing"",""1"":""Weezing"",""2"":""Venipede"",""3"":""Whirlipede"",""4"":""Scolipede"",""5"":""Salandit"",""6"":""Professor's Research"",""7"":""Koga"",""8"":""Leaf"",""9"":""Sabrina"",""10"":""Pok\u00e9 Ball""},""Version"":{""0"":""(A1a-49)"",""1"":""(A1a-50)"",""2"":""(A1a-53)"",""3"":""(A1a-54)"",""4"":""(A1a-55)"",""5"":""(A1a-15)"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA""}}"
